Benchmark,Website,Paper,Description,Cognitive Functions
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a broad, frontier-focused benchmark designed to test advanced reasoning and knowledge across many domains, often with multimodal inputs. It aims to probe hard questions where superficial pattern matching is insufficient and tool use may matter depending on the setting.","Language Comprehension, Language Production, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Visual Perception, Multisensory Integration"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-style mathematics problem solving drawn from the American Invitational Mathematics Examination. Problems demand multi-step derivations, careful symbolic manipulation, and exact final answers under strict formatting.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a hard subset of graduate-level science multiple-choice questions intended to be difficult to answer via shallow retrieval. It emphasizes rigorous reasoning over expert knowledge in physics, chemistry, and biology with distractors that punish imprecise understanding.","Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Language Comprehension"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU to multiple languages, testing broad academic knowledge and reasoning across many subjects in non-English settings. It stresses cross-lingual robustness, comprehension, and consistent reasoning despite language shifts.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility, Working Memory"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark covering many disciplines where models must answer questions grounded in images (charts, diagrams, screenshots) plus text. It tests integrated visual-text reasoning and accurate interpretation of complex visual artifacts.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Visual Attention & Eye Movements, Working Memory"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can interpret and reason about scientific figures from biology papers, including plots and experimental schematics. It focuses on extracting correct relationships from visuals and using them to answer research-style questions.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Multisensory Integration, Working Memory, Semantic Understanding & Context Recognition"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over figures and content from scientific papers, often requiring careful interpretation of plots, tables, and experimental setups. It emphasizes multi-step inference grounded in the provided scientific context rather than generic visual recognition.","Scene Understanding & Visual Reasoning, Visual Perception, Logical Reasoning, Working Memory, Multisensory Integration, Semantic Understanding & Context Recognition"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to videos, requiring models to integrate information across frames and time to answer questions. It tests temporal grounding, multi-step reasoning over dynamic scenes, and retention of relevant details over longer sequences.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Cognitive Timing & Predictive Modeling, Attention, Working Memory"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality, including whether models make unsupported claims, mishandle uncertainty, or contradict sources. It aims to separate fluent generation from reliably grounded, evidence-consistent answers across varied scenarios.","Semantic Understanding & Context Recognition, Language Comprehension, Language Production, Inhibitory Control, Self-reflection, Working Memory"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates commonsense physical reasoning across many languages, focusing on understanding everyday situations and plausible actions/outcomes. It probes whether models preserve commonsense and reasoning consistency under multilingual variation.","Logical Reasoning, Semantic Understanding & Context Recognition, Language Comprehension, Cognitive Flexibility, Working Memory"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference resolution by embedding multiple similar “needles” within long “haystacks” and asking for a specific referenced response. The 8-needle setting stresses sustained attention, interference resistance, and accurate selection among many near-duplicates.","Working Memory, Attention, Semantic Understanding & Context Recognition, Episodic Memory, Inhibitory Control, Logical Reasoning"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks across many occupations, often requiring producing artifacts like spreadsheets, plans, analyses, and written deliverables judged against expert work. It emphasizes end-to-end task execution quality, correctness, and usefulness under real-world constraints.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Self-reflection, Social Reasoning & Theory of Mind, Working Memory"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests multi-step reasoning over graph-structured data, such as traversals or relational queries that require following edges across many hops. It emphasizes precise state tracking over long chains and resisting shortcuts when distractor paths exist.","Spatial Representation & Mapping, Logical Reasoning, Working Memory, Attention, Adaptive Error Correction"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates an agent’s ability to solve tasks by selecting and orchestrating many tools under realistic constraints (correct tool choice, parameters, sequencing, and verification). It emphasizes robustness to tool errors, partial results, and the need to plan multi-step workflows.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Inhibitory Control, Language Comprehension, Language Production"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is a benchmark of advanced mathematics problems intended to be challenging for state-of-the-art models, often requiring long derivations and careful verification. It targets deep mathematical reasoning rather than short contest tricks, with strict correctness requirements.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction"
